Date;Doc;Description;Montant;Cpte;SsCpte;Dest
07/09/2023;15841;MAIF - Assurance;282,66 €;BAS;01;Général
07/09/2023;15841;MAIF - Assurance;-282,66 €;BIL;01;Général
04/09/2023;15842;ESBJ - Rémunération;-3 300,00 €;PRF;01;Bruno
04/09/2023;15842;ESBJ - Rémunération;3 300,00 €;BIL;01;Général
17/08/2023;15843;Jazz - Duo -50%;6,30 €;BAS;05;Général
17/08/2023;15843;Jazz - Duo -50%;-6,30 €;BIL;01;Général
17/08/2023;15843;Jazz - Cotisation;16,10 €;BAS;05;Général
17/08/2023;15843;Jazz - Cotisation;-16,10 €;BIL;01;Général
17/08/2023;15843;Jazz - Option Tranquillité Duo;0,49 €;BAS;05;Général
17/08/2023;15843;Jazz - Option Tranquillité Duo;-0,49 €;BIL;01;Général
17/08/2023;15843;Jazz - Option Tranquillité;0,70 €;BAS;05;Général
17/08/2023;15843;Jazz - Option Tranquillité;-0,70 €;BIL;01;Général
28/08/2023;15844;Orange  - N° client 0104525563 - 06 83 73 66 48;35,77 €;LOG;08;Clément
28/08/2023;15844;Orange  - N° client 0104525563 - 06 83 73 66 48;-35,77 €;BIL;01;Général
16/08/2023;15845;Acompte loyer Esthetic Center;-800,00 €;RFN;01;Texto
16/08/2023;15845;Acompte loyer Esthetic Center;800,00 €;BIL;01;Général
25/08/2023;15846;Free Mobile - 1597 1829 - Tél 06 48 55 53 00;19,99 €;LOG;08;Arnaud
25/08/2023;15846;Free Mobile - 1597 1829 - Tél 06 48 55 53 00;-19,99 €;BIL;01;Général
30/08/2023;15847;Free Mobile - 1597 1837 - Tél  - 06 48 55 54 20;19,99 €;LOG;08;Baptiste
30/08/2023;15847;Free Mobile - 1597 1837 - Tél  - 06 48 55 54 20;-19,99 €;BIL;01;Général
30/08/2023;15848;Free Mobile - 1597 1837 - Tél  - 06 48 55 54 20;19,99 €;LOG;08;MC
30/08/2023;15848;Free Mobile - 1597 1837 - Tél  - 06 48 55 54 20;-19,99 €;BIL;01;Général
16/08/2023;15849;IRPP - Prelevement à la source;238,00 €;IMP;01;Général
16/08/2023;15849;IRPP - Prelevement à la source;-238,00 €;BIL;01;Général
29/08/2023;15850;CPAM;-39,00 €;PRS;01;CPAM
29/08/2023;15850;CPAM;39,00 €;BIL;01;Général
21/08/2023;15851;EDF (Client : 6017060888) Mtvdre Gd Père;-38,97 €;BIL;01;Général
21/08/2023;15851;EDF (Client : 6017060888) Mtvdre Gd Père;38,97 €;LOG;07;Montvendre
29/08/2023;15852;EDF (Client : 5016065031) Meylan RDC;-86,72 €;BIL;01;Général
29/08/2023;15852;EDF (Client : 5016065031) Meylan RDC;86,72 €;LOG;07;Général
29/08/2023;15853;EDF(Client : 5016346605) Meylan 1er;-68,38 €;BIL;01;Général
29/08/2023;15853;EDF(Client : 5016346605) Meylan 1er;68,38 €;LOG;07;Général
21/08/2023;15854;DARTY - Abonnement;14,99 €;LOG;03;Général
21/08/2023;15854;DARTY - Abonnement;-14,99 €;BIL;01;Général
11/09/2023;15855;MFTGS - Cotisation;247,00 €;BAS;01;Général
11/09/2023;15855;MFTGS - Cotisation;-247,00 €;BIL;01;Général
01/09/2023;15856;AXA Pension;-410,09 €;PRF;05;MC
01/09/2023;15856;AXA Pension;64,53 €;IMP;01;Général
01/09/2023;15856;AXA Pension;345,56 €;BIL;01;Général
05/09/2023;15857;CPAM Pension;-715,89 €;PRF;05;MC
05/09/2023;15857;CPAM Pension - Prélèvement à la source;112,65 €;IMP;01;Général
05/09/2023;15857;CPAM Pension;603,24 €;BIL;01;Général
12/09/2023;15858;POLE EMPLOI - ARE;-1 171,18 €;PRF;01;MC
12/09/2023;15858;POLE EMPLOI - ARE - Prélèvement à la source;177,94 €;IMP;01;Général
12/09/2023;15858;POLE EMPLOI - ARE;993,24 €;BIL;01;Général
16/08/2023;15859;Area;104,73 €;VOI;01;Général
16/08/2023;15859;Area;-104,73 €;BIL;01;Général
01/09/2023;15860;Carrefour;87,19 €;ALI;01;Général
01/09/2023;15860;Carrefour;-87,19 €;BIL;01;Général
25/09/2023;15861;Cash Bio Markal;64,46 €;ALI;01;Général
25/09/2023;15861;Cash Bio Markal;-71,81 €;BIL;01;Premier
25/09/2023;15861;Cash Bio Markal;7,35 €;LOG;02;Général
26/09/2023;15862;La banetière;10,00 €;ALI;01;Général
26/09/2023;15862;La banetière;-22,10 €;BIL;01;Premier
26/09/2023;15862;La banetière;12,10 €;LOI;06;Général
26/09/2023;15863;Pharmacie des Béalières;19,75 €;SAN;01;Général
26/09/2023;15863;Pharmacie des Béalières;-19,75 €;BIL;01;Premier
26/09/2023;15864;L'amylois;2,85 €;ALI;01;Général
26/09/2023;15864;L'amylois;-2,85 €;BIL;01;Premier
26/09/2023;15865;Paquet Jardin;14,64 €;LOI;05;Général
26/09/2023;15865;Paquet Jardin;-14,64 €;BIL;01;Premier
28/09/2023;15866;Horodateurs Gre;4,20 €;VOI;01;Général
28/09/2023;15866;Horodateurs Gre;-4,20 €;REX;01;Général
28/09/2023;15867;L'autre moi;24,50 €;SAN;02;Clément
28/09/2023;15867;L'autre moi;-24,50 €;BIL;01;Premier
28/09/2023;15868;Arax;21,21 €;ALI;01;Général
28/09/2023;15868;Arax;-21,21 €;BIL;01;Premier
28/09/2023;15869;Boulangerie Championnet;12,72 €;ALI;01;Général
28/09/2023;15869;Boulangerie Championnet;-12,72 €;BIL;01;Premier
28/09/2023;15870;Pressing des buclos;22,00 €;HAB;01;Baptiste
28/09/2023;15870;Pressing des buclos;-44,00 €;BIL;01;Premier
28/09/2023;15870;Pressing des buclos;22,00 €;HAB;01;Bruno
28/09/2023;15871;Botanic;7,89 €;ALI;01;Général
28/09/2023;15871;Botanic;-7,89 €;BIL;01;Premier
01/10/2023;15872;Au petit primeur Chabeuil;23,38 €;ALI;01;Général
01/10/2023;15872;Au petit primeur Chabeuil;-23,38 €;BIL;01;Premier
03/10/2023;15873;Grenier;-16,60 €;BIL;01;Général
03/10/2023;15873;Grenier;16,60 €;ALI;01;Général
02/10/2023;15874;Boulangerie école L'Aura;11,10 €;ALI;01;Général
02/10/2023;15874;Boulangerie école L'Aura;-11,10 €;BIL;01;Premier
02/10/2023;15875;Gamm vert;3,45 €;LOI;05;Montvendre
02/10/2023;15875;Gamm vert;5,50 €;ALI;01;Général
02/10/2023;15875;Gamm vert;-43,42 €;BIL;01;Premier
02/10/2023;15875;Gamm vert;17,67 €;ALI;00;Général
02/10/2023;15875;Gamm vert;16,80 €;LOG;02;Général
03/10/2023;15876;Chovin-Clément;30,20 €;ALI;01;Général
03/10/2023;15876;Chovin-Clément;-30,20 €;BIL;01;Premier
03/10/2023;15877;Ferme des Blaches;16,03 €;ALI;01;Général
03/10/2023;15877;Ferme des Blaches;-16,03 €;BIL;01;Premier
03/10/2023;15878;Truite Mézenc;16,66 €;ALI;01;Général
03/10/2023;15878;Truite Mézenc;-16,66 €;BIL;01;Premier
03/10/2023;15879;Boulangerie école L'Aura;20,40 €;ALI;01;Général
03/10/2023;15879;Boulangerie école L'Aura;-20,40 €;BIL;01;Premier
03/10/2023;15880;Gamm vert;5,50 €;ALI;01;Général
03/10/2023;15880;Gamm vert;-11,00 €;BIL;01;Premier
03/10/2023;15880;Gamm vert;5,50 €;LOI;05;Montvendre
03/10/2023;15881;Marché;45,00 €;HAB;01;MC
03/10/2023;15881;Répartition d'espèces;-110,08 €;BIL;00;Général
03/10/2023;15881;Plant;0,80 €;ALI;00;Général
03/10/2023;15881;Grenier;5,85 €;ALI;01;Général
03/10/2023;15881;Divers alimentation;7,05 €;ALI;01;Général
07/10/2023;15881;Divers alimentation;21,38 €;ALI;01;Général
30/10/2023;15881;Rbst frais;30,00 €;VOI;05;Clément
03/10/2023;15882;Laiterie des Gérentes;73,08 €;ALI;01;Général
03/10/2023;15882;Laiterie des Gérentes;-73,08 €;BIL;01;Premier
03/10/2023;15883;Intermarché;61,39 €;VOI;02;ClioBlanche
03/10/2023;15883;Intermarché;-61,39 €;BIL;01;Premier
03/10/2023;15884;Intermarché;46,30 €;ALI;01;Général
03/10/2023;15884;Intermarché;-109,24 €;BIL;01;Premier
03/10/2023;15884;Intermarché;19,76 €;LOG;02;Général
03/10/2023;15884;Intermarché;4,66 €;SAN;02;Général
03/10/2023;15884;Intermarché;38,52 €;LOG;02;Montvendre
04/10/2023;15885;Ithurrico Etchea - Copropriété;-137,92 €;BIL;01;Général
04/10/2023;15885;Ithurrico Etchea - Copropriete;137,92 €;RFN;01;Texto
04/10/2023;15886;Copropriété;-1 458,58 €;BIL;01;Général
04/10/2023;15886;Copropriété;1 458,58 €;LOG;05;3Lisses
04/10/2023;15887;Solde de gestion Esthetic Center;-1 258,90 €;RFN;01;Texto
04/10/2023;15887;Solde de gestion Esthetic Center;1 258,90 €;BIL;01;Général
09/10/2023;15888;Remboursment frais Bruno;-344,82 €;BIL;01;Général
23/09/2023;15888;Poivrons;1,50 €;ALI;01;Général
23/09/2023;15888;Vival;2,49 €;ALI;01;Général
23/09/2023;15888;Vinolea - Rioja ;38,00 €;ALI;01;Général
23/09/2023;15888;Acide chlorhydrique 23%;7,96 €;LOG;02;Général
30/09/2023;15888;Pain;4,70 €;ALI;01;Général
06/10/2023;15888;Parking Nice;17,80 €;VOI;01;Général
06/10/2023;15888;Huilerie Richard;46,57 €;SAN;02;Général
07/10/2023;15888;Restaurant Le Clémenceau Menton (BMCAJ);90,30 €;ALI;02;Général
07/10/2023;15888;Aux deux chefs (BMCAJ);119,00 €;ALI;02;Général
08/10/2023;15888;Glaces Fenocchio;16,50 €;ALI;02;Général
09/10/2023;15889;Amazon;16,00 €;LOI;03;Général
09/10/2023;15889;Amazon;-16,00 €;BIL;01;Premier
05/10/2023;15890;SF;-18,90 €;BIL;01;Général
05/10/2023;15890;SF;18,90 €;SAN;01;MC
06/10/2023;15891;Carrefour;80,32 €;VOI;02;Dacia
06/10/2023;15891;Carrefour;-80,32 €;BIL;01;Premier
06/10/2023;15892;Carrefour;-10,99 €;BIL;01;Général
06/10/2023;15892;Carrefour;10,99 €;LOG;08;Général
06/10/2023;15893;Gribouille Nice;38,30 €;ALI;02;Général
06/10/2023;15893;Gribouille Nice;-38,30 €;BIL;01;Premier
06/10/2023;15894;Restau Acchiardo Nice;132,50 €;ALI;02;Général
06/10/2023;15894;Restau Acchiardo Nice;-132,50 €;BIL;01;Premier
07/10/2023;15895;Horodateur Nice;1,00 €;VOI;01;Général
07/10/2023;15895;Horodateur Nice;-1,00 €;BIL;01;Premier
07/10/2023;15896;Asia Pacific Nice;3,60 €;ALI;02;Général
07/10/2023;15896;Asia Pacific Nice;-3,60 €;BIL;01;Premier
07/10/2023;15897;Boulangerie Nice;5,40 €;ALI;01;Général
07/10/2023;15897;Boulangerie Nice;-5,40 €;BIL;01;Premier
07/10/2023;15898;Boulangerie Nice;1,30 €;ALI;01;Général
07/10/2023;15898;Boulangerie Nice;-1,30 €;BIL;01;Premier
07/10/2023;15899;Glacier Menton Tutti Frutti;12,00 €;ALI;02;Général
07/10/2023;15899;Glacier Menton Tutti Frutti;-12,00 €;BIL;01;Premier
07/10/2023;15900;Maison du savon Menton;11,07 €;LOI;03;Général
07/10/2023;15900;Maison du savon Menton;4,00 €;LOG;02;Général
07/10/2023;15900;Maison du savon Menton;-15,07 €;BIL;01;Premier
07/10/2023;15901;Ph Menton;2,60 €;SAN;02;Général
07/10/2023;15901;Ph Menton;-2,60 €;BIL;01;Premier
07/10/2023;15902;Café autoroute - pas de ticket;2,70 €;ALI;02;Général
07/10/2023;15902;Café autoroute - pas de ticket;-2,70 €;BIL;01;Premier
13/10/2023;15903;Transport piano;-174,00 €;BIL;01;Général
13/10/2023;15903;Transport piano;174,00 €;LOG;03;Claire
16/10/2023;15904;80 ans de Gunter;-100,00 €;LOI;06;Général
16/10/2023;15904;80 ans de Gunter;100,00 €;LOI;06;Général
05/10/2023;15905;La caraque;-102,90 €;BIL;01;Premier
05/10/2023;15905;La caraque;102,90 €;ALI;01;Général
05/10/2023;15906;Parking Grenoble;-2,20 €;BIL;01;Premier
05/10/2023;15906;Parking Grenoble;2,20 €;VOI;01;Général
05/10/2023;15907;Carrefour;-80,11 €;BIL;01;Général
05/10/2023;15907;Carrefour;60,72 €;ALI;01;Général
05/10/2023;15907;Carrefour;19,39 €;LOG;02;Général
10/10/2023;15908;Laiterie des Gérentes;43,81 €;ALI;01;Général
10/10/2023;15908;Laiterie des Gérentes;-43,81 €;BIL;01;Premier
11/10/2023;15909;Pharmacie Grand Pré;4,36 €;SAN;01;Général
11/10/2023;15909;Pharmacie Grand Pré;-4,36 €;BIL;01;Premier
12/10/2023;15910;L'amylois;4,40 €;ALI;01;Général
12/10/2023;15910;L'amylois;-4,40 €;BIL;01;Premier
12/10/2023;15911;Carrefour;-85,64 €;BIL;01;Général
12/10/2023;15911;Carrefour;32,65 €;ALI;01;Général
12/10/2023;15911;Carrefour;28,45 €;LOG;02;Général
12/10/2023;15911;Carrefour;24,54 €;SAN;02;Général
14/10/2023;15912;Epicuria;5,10 €;ALI;01;Général
14/10/2023;15912;Epicuria;-5,10 €;BIL;01;Premier
14/10/2023;15913;Parking Grenoble;3,50 €;VOI;01;Général
14/10/2023;15913;Parking Grenoble;-3,50 €;BIL;01;Premier
17/09/2023;15914;café;2,60 €;ALI;02;Général
17/09/2023;15914;café;-2,60 €;BIL;01;Premier
05/09/2023;15915;Divers alimentation;7,50 €;ALI;01;Général
05/09/2023;15915;Divers alimentation;-7,50 €;BIL;01;Premier
05/10/2023;15916;Arrêté compte VISA Premier;-1 840,60 €;BIL;01;Général
05/10/2023;15916;Arrêté compte VISA Premier;1 840,60 €;BIL;01;Premier
02/10/2023;15917;ESBJ - Rémunération;-3 300,00 €;PRF;01;Bruno
02/10/2023;15917;ESBJ - Rémunération;3 300,00 €;BIL;01;Général
19/09/2023;15918;Jazz - Duo -50%;6,30 €;BAS;05;Général
19/09/2023;15918;Jazz - Duo -50%;-6,30 €;BIL;01;Général
19/09/2023;15918;Jazz - Cotisation;16,10 €;BAS;05;Général
19/09/2023;15918;Jazz - Cotisation;-16,10 €;BIL;01;Général
19/09/2023;15918;Jazz - Option Tranquillité Duo;0,49 €;BAS;05;Général
19/09/2023;15918;Jazz - Option Tranquillité Duo;-0,49 €;BIL;01;Général
19/09/2023;15918;Jazz - Option Tranquillité;0,70 €;BAS;05;Général
19/09/2023;15918;Jazz - Option Tranquillité;-0,70 €;BIL;01;Général
25/09/2023;15919;Orange  - N° client 0104525563 - 06 83 73 66 48;25,99 €;LOG;08;Clément
25/09/2023;15919;Orange  - N° client 0104525563 - 06 83 73 66 48;-25,99 €;BIL;01;Général
15/09/2023;15920;Acompte loyer Esthetic Center;-800,00 €;RFN;01;Texto
15/09/2023;15920;Acompte loyer Esthetic Center;800,00 €;BIL;01;Général
03/10/2023;15921;Free Mobile - 1597 1829 - Tél 06 48 55 53 00;19,99 €;LOG;08;Arnaud
03/10/2023;15921;Free Mobile - 1597 1829 - Tél 06 48 55 53 00;-19,99 €;BIL;01;Général
03/10/2023;15921;Free Mobile - 1597 1837 - Tél  - 06 48 55 54 20;19,99 €;LOG;08;Baptiste
03/10/2023;15921;Free Mobile - 1597 1837 - Tél  - 06 48 55 54 20;-19,99 €;BIL;01;Général
15/09/2023;15922;IRPP - Prelevement à la source;234,00 €;IMP;01;Général
15/09/2023;15922;IRPP - Prelevement à la source;-234,00 €;BIL;01;Général
19/09/2023;15923;EDF (Client : 6017060888) Mtvdre Gd Père;-38,97 €;BIL;01;Général
19/09/2023;15923;EDF (Client : 6017060888) Mtvdre Gd Père;38,97 €;LOG;07;Montvendre
20/09/2023;15924;EDF (Client : 5013193405) Maison Mtvdre ;-121,63 €;BIL;01;Général
20/09/2023;15924;EDF (Client : 5013193405) Maison Mtvdre ;121,63 €;LOG;07;Montvendre
22/09/2023;15925;DARTY - Abonnement;14,99 €;LOG;03;Général
22/09/2023;15925;DARTY - Abonnement;-14,99 €;BIL;01;Général
28/09/2023;15926;Free Mobile - Tél  - 06 87 30 38 42;19,99 €;LOG;08;MC
28/09/2023;15926;Free Mobile - Tél  - 06 87 30 38 42;-25,39 €;BIL;01;Général
28/09/2023;15926;Free Mobile - Tél  - 06 87 30 38 42;5,40 €;VOI;05;MC
07/10/2023;15927;MAIF - Assurance;282,66 €;BAS;01;Général
07/10/2023;15927;MAIF - Assurance;-282,66 €;BIL;01;Général
10/10/2023;15928;MFTGS - Cotisation;247,00 €;BAS;01;Général
10/10/2023;15928;MFTGS - Cotisation;-247,00 €;BIL;01;Général
04/10/2023;15929;CPAM Pension;-715,39 €;PRF;05;MC
04/10/2023;15929;CPAM Pension - Prélèvement à la source;0,00 €;IMP;01;Général
04/10/2023;15929;CPAM Pension;715,39 €;BIL;01;Général
09/10/2023;15930;AXA Pension;-410,09 €;PRF;05;MC
09/10/2023;15930;AXA Pension;0,00 €;IMP;01;Général
09/10/2023;15930;AXA Pension;410,09 €;BIL;01;Général
05/10/2023;15931;POLE EMPLOI - ARE;-1 133,40 €;PRF;01;MC
05/10/2023;15931;POLE EMPLOI - ARE - Prélèvement à la source;0,00 €;IMP;01;Général
05/10/2023;15931;POLE EMPLOI - ARE;1 133,40 €;BIL;01;Général
15/09/2023;15932;Area;78,00 €;VOI;01;Général
15/09/2023;15932;Area;-78,00 €;BIL;01;Général
11/10/2023;15933;Carrefour banque;18,00 €;ALI;01;Général
11/10/2023;15933;Carrefour banque;-18,00 €;BIL;01;Général
17/10/2023;15934;Court-circuit;34,43 €;ALI;01;Général
17/10/2023;15934;Court-circuit;-34,43 €;BIL;01;Premier
17/10/2023;15935;Ferme des Blaches;25,50 €;ALI;01;Général
17/10/2023;15935;Ferme des Blaches;-25,50 €;BIL;01;Premier
17/10/2023;15936;Boulangerie école L'Aura;36,11 €;ALI;01;Général
17/10/2023;15936;Boulangerie école L'Aura;-36,11 €;BIL;01;Premier
17/10/2023;15937;Laiterie des Gérentes;101,36 €;ALI;01;Général
17/10/2023;15937;Laiterie des Gérentes;-101,36 €;BIL;01;Premier
17/10/2023;15938;TotalEnergies;50,97 €;ALI;01;Général
17/10/2023;15938;TotalEnergies;-50,97 €;BIL;01;Premier
17/10/2023;15939;Gamm vert;28,95 €;LOI;07;Général
17/10/2023;15939;Gamm vert;-28,95 €;BIL;01;Premier
20/10/2023;15940;Trattoria Bella;62,50 €;ALI;01;Général
20/10/2023;15940;Trattoria Bella;-62,50 €;BIL;01;Premier
21/10/2023;15941;Carrefour;77,10 €;ALI;01;Général
21/10/2023;15941;Carrefour;-126,83 €;BIL;01;Général
21/10/2023;15941;Carrefour;32,74 €;LOG;02;Général
21/10/2023;15941;Carrefour;16,99 €;HAB;01;Général
21/10/2023;15942;L'eau vive;10,40 €;ALI;01;Général
21/10/2023;15942;L'eau vive;-36,34 €;BIL;01;Premier
21/10/2023;15942;L'eau vive;25,94 €;SAN;02;Général
21/10/2023;15943;Essentiels bébé;14,00 €;SAN;02;Général
21/10/2023;15943;Essentiels bébé;-52,55 €;BIL;01;Premier
21/10/2023;15943;Essentiels bébé;38,55 €;HAB;01;Claire
21/10/2023;15944;Pause gourmande St Just de Claix;4,50 €;ALI;01;Général
21/10/2023;15944;Pause gourmande St Just de Claix;-4,50 €;BIL;01;Premier
23/10/2023;15945;Boulangerie Chabeuil;2,50 €;ALI;01;Général
23/10/2023;15945;Boulangerie Chabeuil;-2,50 €;BIL;01;Premier
23/10/2023;15946;Au petit primeur Chabeuil;41,00 €;ALI;01;Général
23/10/2023;15946;Au petit primeur Chabeuil;-41,00 €;BIL;01;Premier
26/10/2023;15947;Sage-femme;-12,60 €;BIL;01;Général
26/10/2023;15947;Sage-femme;12,60 €;SAN;01;Général
24/10/2023;15948;Court-circuit;26,43 €;ALI;01;Général
24/10/2023;15948;Court-circuit;-26,43 €;BIL;01;Premier
24/10/2023;15949;Laiterie des Gérentes;23,66 €;ALI;01;Général
24/10/2023;15949;Laiterie des Gérentes;-23,66 €;BIL;01;Premier
24/10/2023;15949;Laiterie des Gérentes;2,29 €;ALI;01;Général
24/10/2023;15949;Laiterie des Gérentes;-2,29 €;BIL;01;Premier
24/10/2023;15950;Ferme des Blaches;9,92 €;ALI;01;Général
24/10/2023;15950;Ferme des Blaches;-9,92 €;BIL;01;Premier
24/10/2023;15951;Charcuterie des Limouches;8,10 €;ALI;01;Général
24/10/2023;15951;Charcuterie des Limouches;-8,10 €;BIL;01;Premier
24/10/2023;15952;Boulangerie école L'Aura;26,77 €;ALI;01;Général
24/10/2023;15952;Boulangerie école L'Aura;-26,77 €;BIL;01;Premier
26/10/2023;15953;Horodateurs;5,10 €;VOI;01;Général
26/10/2023;15953;Horodateurs;-5,10 €;BIL;01;Premier
26/10/2023;15954;L'autre moi;95,00 €;SAN;02;MC
26/10/2023;15954;L'autre moi;-95,00 €;BIL;01;Premier
26/10/2023;15955;Pharmacie Championet;12,10 €;SAN;02;Général
26/10/2023;15955;Pharmacie Championet;-12,10 €;BIL;01;Premier
26/10/2023;15956;Epicuria;3,20 €;ALI;01;Général
26/10/2023;15956;Epicuria;-3,20 €;BIL;01;Premier
27/10/2023;15957;Fermage Les Dèves - Barlatier;-128,00 €;RFN;01;Montvendre
27/10/2023;15957;Fermage Les Dèves - Barlatier;128,00 €;BIL;80;Général
28/10/2023;15958;Horticulteur Clément;-68,00 €;BIL;01;Général
28/10/2023;15958;Horticulteur Clément;68,00 €;LOI;05;Montvendre
27/10/2023;15959;Laiterie des Gérentes;61,93 €;ALI;01;Général
27/10/2023;15959;Laiterie des Gérentes;-61,93 €;BIL;01;Premier
28/10/2023;15960;Court-circuit;36,39 €;ALI;01;Général
28/10/2023;15960;Court-circuit;-36,39 €;BIL;01;Premier
28/10/2023;15961;Chovin-Clément;27,00 €;ALI;01;Général
28/10/2023;15961;Chovin-Clément;-27,00 €;BIL;01;Premier
28/10/2023;15962;Laiterie des Gérentes;67,56 €;ALI;01;Général
28/10/2023;15962;Laiterie des Gérentes;-67,56 €;BIL;01;Premier
28/10/2023;15963;Pleine lune;56,60 €;ALI;01;Général
28/10/2023;15963;Pleine lune;-56,60 €;BIL;01;Premier
28/10/2023;15964;Au petit primeur Chabeuil;29,34 €;ALI;01;Général
28/10/2023;15964;Au petit primeur Chabeuil;-29,34 €;BIL;01;Premier
28/10/2023;15965;Laiterie des Gérentes;3,69 €;ALI;01;Général
28/10/2023;15965;Laiterie des Gérentes;-3,69 €;BIL;01;Premier
30/10/2023;15966;Intermarché;57,34 €;VOI;02;ClioBlanche
30/10/2023;15966;Intermarché;-57,34 €;BIL;01;Premier
30/10/2023;15967;Intermarché;72,79 €;ALI;01;Général
30/10/2023;15967;Intermarché;-75,78 €;BIL;01;Premier
30/10/2023;15967;Intermarché;2,99 €;LOG;02;Général
30/10/2023;15968;Au petit primeur Chabeuil;26,84 €;ALI;01;Général
30/10/2023;15968;Au petit primeur Chabeuil;-26,84 €;BIL;01;Premier
30/10/2023;15969;Casino;17,24 €;ALI;01;Général
30/10/2023;15969;Casino;-17,24 €;BIL;01;Premier
31/10/2023;15970;Boulangerie école L'Aura;39,05 €;ALI;01;Général
31/10/2023;15970;Boulangerie école L'Aura;-39,05 €;BIL;01;Premier
31/10/2023;15971;Court-circuit;22,89 €;ALI;01;Général
31/10/2023;15971;Court-circuit;-22,89 €;BIL;01;Premier
31/10/2023;15972;Laiterie des Gérentes;48,70 €;ALI;01;Général
31/10/2023;15972;Laiterie des Gérentes;-48,70 €;BIL;01;Premier
31/10/2023;15973;Charcuterie des Limouches;46,41 €;ALI;01;Général
31/10/2023;15973;Charcuterie des Limouches;-46,41 €;BIL;01;Premier
31/10/2023;15974;Ferme des Blaches;46,36 €;ALI;01;Général
31/10/2023;15974;Ferme des Blaches;-46,36 €;BIL;01;Premier
31/10/2023;15975;Ferme des Blaches;14,56 €;ALI;01;Général
31/10/2023;15975;Ferme des Blaches;-14,56 €;BIL;01;Premier
31/10/2023;15976;Vival;5,97 €;ALI;01;Général
31/10/2023;15976;Vival;-5,97 €;BIL;01;Premier
31/10/2023;15977;Vinolea;32,60 €;ALI;01;Général
31/10/2023;15977;Vinolea;-32,60 €;BIL;01;Premier
02/11/2023;15978;Grand Optical;235,60 €;SAN;01;Baptiste
02/11/2023;15978;Grand Optical;-235,60 €;BIL;01;Premier
02/11/2023;15979;Carrefour;21,22 €;ALI;01;Général
02/11/2023;15979;Carrefour;-27,81 €;BIL;01;Général
02/11/2023;15979;Carrefour;6,59 €;LOG;02;Général
02/11/2023;15980;Carrefour;5,98 €;ALI;01;Général
02/11/2023;15980;Carrefour;-22,03 €;BIL;01;Général
02/11/2023;15980;Carrefour;16,05 €;SAN;02;Général
12/10/2023;15981;Area;10,90 €;VOI;01;Général
14/10/2023;15981;Parking Grenoble;3,50 €;VOI;01;Général
16/10/2023;15981;Yaourt;1,42 €;ALI;01;Général
21/10/2023;15981;Pain;4,40 €;ALI;01;Général
27/10/2023;15981;Clé Clio ;110,00 €;VOI;03;ClioCampus
28/10/2023;15981;Boulangerie;10,40 €;ALI;01;Général
01/11/2023;15981;Parking Grenoble;4,30 €;VOI;01;Général
01/11/2023;15981;Especes Données à MC;2,00 €;DEX;01;Général
02/11/2023;15981;Especes Données à MC;20,00 €;DEX;01;Général
03/11/2023;15981;Porte téléphone pour Clio Campus;4,88 €;VOI;03;ClioCampus
03/11/2023;15981;Télécommande télévision LG;8,10 €;LOG;02;Général
03/11/2023;15981;Restaurant l'ardoise - BMC+Arnaud;98,20 €;ALI;02;Général
03/11/2023;15981;Parking Grenoble;5,00 €;VOI;01;Général
04/11/2023;15981;Boulangerie;4,40 €;ALI;01;Général
04/11/2023;15981;Remboursement Bruno;-287,50 €;BIL;01;Général
05/11/2023;15982;Cadeau de Thèse;300,00 €;LOI;03;Baptiste
05/11/2023;15982;Cadeau de Thèse;-300,00 €;BIL;01;Premier
03/11/2023;15983;Les Alpages - MOF;-7,04 €;BIL;01;Premier
03/11/2023;15983;Les Alpages - MOF;7,04 €;ALI;01;Général
03/11/2023;15984;Momie-Folie;-76,95 €;BIL;01;Premier
03/11/2023;15984;BD Anniversaire Clément ;51,95 €;LOI;03;Clément
03/11/2023;15984;BD Thèse Baptiste;25,00 €;LOI;03;Baptiste
03/11/2023;15985;Union primeurs;-27,77 €;BIL;01;Premier
03/11/2023;15985;Union primeurs;27,77 €;ALI;01;Général
03/11/2023;15986;Boucherie Mathesyne;-93,18 €;BIL;01;Premier
03/11/2023;15986;Boucherie Mathesyne;93,18 €;ALI;01;Général
03/11/2023;15987;Pharmacie des Ayguinards;-11,90 €;BIL;01;Premier
03/11/2023;15987;Pharmacie des Ayguinards;11,90 €;ALI;01;Général
06/11/2023;15988;Maxence;43,00 €;ALI;02;Baptiste
06/11/2023;15988;Maxence;-46,70 €;BIL;01;Premier
06/11/2023;15988;Maxence;3,70 €;ALI;01;Général
06/11/2023;15989;Carrefour;-16,58 €;BIL;01;Général
06/11/2023;15989;Carrefour;16,58 €;LOG;02;Général
06/11/2023;15990;Caisse d'Epargne;-80,00 €;BIL;01;Général
06/11/2023;15990;Caisse d'Epargne;80,00 €;BIL;00;Général
09/11/2023;15991;Remboursement dépenses Bruno;-208,26 €;BIL;01;Général
04/11/2023;15991;Pain;3,00 €;ALI;01;Général
05/11/2023;15991;Carrefour - Alimentation;45,14 €;ALI;01;Général
08/11/2023;15991;Eau;3,92 €;ALI;01;Général
09/11/2023;15991;Boulangerie;4,40 €;ALI;01;Général
09/11/2023;15991;REY - Plateau charcuterie pot thèse Baptiste ;151,80 €;ALI;02;Général
07/11/2023;15992;L'eau vive;36,04 €;ALI;01;Général
07/11/2023;15992;L'eau vive;-36,04 €;BIL;01;Premier
